Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,gpt_point,predicted_score
107318,US,"This wine is medium-bodied, with slightly briny flavors of cherry, earth and herb. It's balanced and holds interest, with a clear emphasis on the herbal aspect of Oregon Pinot Noir.",Estate,87,30,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine聽,Willamette Valley Vineyards 2010 Estate Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,86,87
103185,US,"An inky-deep color with a dark red rim hints at the concentration. Enticing aromas from the spice rack, milk chocolate and vanilla lead to meltingly rich fruit and cocoa flavors that are deep and focused. At first sip it's almost sweet with ripe black cherry and black currant notes, but the vivid acidity and layer of fine tannins keep it dry and balanced. It will be best after 2020.",Blueline Vineyard,93,125,California,Napa Valley,Napa,Jim Gordon,@gordone_cellars,Hourglass 2012 Blueline Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hourglass,93,92
22268,US,"Intriguing red currant, elderberry, pepper and thyme aromas show in this blend of 63% Tempranillo, 15% Grenache, 14% Carignane and 8% Graciano that was aged in both French and American oak. The palate offers smoke, leather, sagebrush and thyme touches, bolstering its simple red fruit base.",Project Espana Red Derby Vineyard,88,32,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Derby 2012 Project Espana Red Derby Vineyard Red (Paso Robles),Red Blend,Derby,87,87
44403,US,"This wine is mostly Cabernet Sauvignon (74%), with the balance equally split between Syrah and Merlot. Jammy aromas of spice, clove, blackberry and black currant are followed by full-bodied dark-fruit flavors that bring an irresistible sense of deliciousness.",Tre Faniciulli,91,45,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,JM Cellars 2013 Tre Faniciulli Red (Red Mountain),Red Blend,JM Cellars,91,92
85324,US,"This shows how a wine can be both immediately delicious and drinkable, yet possess that extra stuffing to make it complex and ageable. It offers generous raspberry, cherry, chocolate, vanilla and spice flavors, balanced with gorgeous acidity and a hint of dusty tannins. Drink now鈥?018.",Rincon Vineyard,94,58,California,Arroyo Grande Valley,Central Coast,,,Talley 2010 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley,93,92
70095,US,"Made from organic grapes, this well-proportioned wine has light oak aromas, classic cherry and black plum flavors, and touches of black olive and herbs. There is something mouthwatering about the firm tannins and acidity, and these will help it pair well with food.",,89,14,California,Mendocino County,,Jim Gordon,@gordone_cellars,Girasole 2014 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,Girasole,92,90
61264,US,"Frothy (beware the cork upon opening), this sparkling Muscat is sweet in jasmine and vanilla that finishes clean and quick.",Frizzante,85,18,California,Lodi,Central Valley,Virginie Boone,@vboone,Sorelle Winery 2013 Frizzante Muscat (Lodi),Muscat,Sorelle Winery,88,87
37972,US,"This dry, medium-bodied wine has slightly earthy aromas, a tart cherry flavor and nicely tangy texture with light tannins. Lively mouthfeel makes it a good dinner wine.",,84,12,California,California,California Other,Jim Gordon,@gordone_cellars,Lucky Star 2013 Pinot Noir (California),Pinot Noir,Lucky Star,88,87
11710,US,"Juicy with ripe tannins, it tastes lovingly hand-crafted, detailed and focused in black currant, berry and leather. Though rich and luxurious it retains ample natural acidity to buoy its way through a meal or through several years of aging.",,90,40,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Occasio 2011 Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Occasio,93,93
34079,US,"Tastes old and tired, losing fruit and turning herbal, nutty and earthy, with dried apricot and orange flavors. Interesting from a connoisseur's point of view, but it's hard to tell why Mayacamas held back this wine for so long.",,85,30,California,Mount Veeder,Napa,,,Mayacamas 2008 Chardonnay (Mount Veeder),Chardonnay,Mayacamas,78,85
7806,US,"Soft and easy-drinking, this plum and cherry Merlot drinks like an older wine, as if it's been gently oxidized. It's probably at its peak, the fruit generous and round, the finish tailing off gently into a Milky Way sort of confection.",,87,10,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Eliseo Silva 2007 Merlot (Columbia Valley (WA)),Merlot,Eliseo Silva,93,88
112895,US,"Delicate sour cherry and plum flavors are intensified by notes of black coffee, fresh green herb and aromatic cedar. This medium-bodied Pinot Noir is earthy and savory, with refreshingly high acidity.",,86,16,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Lakewood 2009 Pinot Noir (Finger Lakes),Pinot Noir,Lakewood,92,89
45239,US,"A beautiful Pinot Noir, crisp and silky, for drinking now. It emphasizes ripe cherry, raspberry, cola and dusty exotic spice flavors that finish dry and fascinating.",,90,32,California,Russian River Valley,Sonoma,,,Jigar 2009 Pinot Noir (Russian River Valley),Pinot Noir,Jigar,94,92
65507,US,"There's extra richness across the palate of perfectly ripened apple, pear and melon fruit. The weight of the wine in the mouth is substantial but maintains a sense of lightness and proportion, and the finish extends out gracefully as long as you can wait for that next sip.",Signature Collection,91,17,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine聽,King Estate 2013 Signature Collection Pinot Gris (Oregon),Pinot Gris,King Estate,92,92
27959,US,"Very high-toned for a relatively affordable wine, this shows Key lime pith, Greek yogurt, scratched pink grapefruit skin and a fresh 7-Up soda liveliness on the nose. Anjou peas, seared green apples, lime zest and nectarine power the pleasant energy on the palate, which wipes up clean with a vanilla finish.",Flor de Campo,91,22,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Sanford 2013 Flor de Campo Chardonnay (Santa Barbara County),Chardonnay,Sanford,94,87
3626,US,"Soft, with slightly dilute flavors of blackberry and currant, surrounded by oak. Turns vegetal as it opens.",,82,50,California,Napa Valley,Napa,,,Hesperian 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hesperian,85,84
110853,US,"This is Korbel's Chardonnay-based sparkling wine, and it showcases the house style of clean acidity, slight sweetness and scouring bubbles. The Chardonnay shines through in its typical notes of lime and kiwi fruit.",Chardonnay,87,13,California,California,California Other,,,Korbel NV Chardonnay Sparkling (California),Sparkling Blend,Korbel,87,88
22130,US,"This has a lovely entry that explodes with scents of toasted almond and espresso. The black cherry and sour plum flavors command your attention, with texture and balance throughout. Drink soon.",,91,45,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine聽,Boudreaux Cellars 2007 Merlot (Washington),Merlot,Boudreaux Cellars,94,89
99356,US,"This blend of all five Bordeaux varieties has cranberry, plum, sage and herb throughout and is good, with a medium-body and tart finish. Aged almost two years in nearly all new French oak it's fairly light on its feet. Much of the blend (27%) is Alexander Valley Cabernet, the Merlot is from Sonoma Valley and the Cab Franc from Dry Creek. The Malbec and Petit Verdot, earthy and leathery both, come from Clear Lake.",Meritage Quintessential,87,48,California,North Coast,North Coast,Virginie Boone,@vboone,Sunc茅 Vineyard & Winery 2007 Meritage Quintessential Meritage (North Coast),Meritage,Sunc茅 Vineyard & Winery,88,87
53896,US,"This dense, rich and ripe varietal Cabernet Sauvignon is aged in new French oak for 19 months. It shows smoked meat and bacon flavors that last into the finish.",Limited Release X Clones,85,100,California,Napa Valley,Napa,Virginie Boone,@vboone,Charles Krug 2013 Limited Release X Clones Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Charles Krug,94,91
125018,US,"A heavy, extracted Pinot Noir, with baked cherry and blackberry flavors and lots of new oak. Dry, but feels a little tired. Drink up.",Scintilla Vineyard,85,28,California,Carneros,Napa-Sonoma,,,Gatos Locos 2007 Scintilla Vineyard Pinot Noir (Carneros),Pinot Noir,Gatos Locos,82,85
4228,US,"Delicious and easy to drink, this is medium bodied and moderately fruity, with fresh spice and just-baked bread aromas. A perfect house wine to keep in stock.",Winemaker's Blend,87,23,California,California,California Other,Jim Gordon,@gordone_cellars,Ghost Pines 2014 Winemaker's Blend Pinot Noir (California),Pinot Noir,Ghost Pines,92,87
108730,US,"This is a celebratory taste of blueberry pie that's silky smooth and additionally complex in vanilla, leather and dark chocolate. Luxuriously soft, it finds a way to mellow its tannins without sacrificing power or concentration.",,92,125,California,Napa Valley,Napa,Virginie Boone,@vboone,Patel 2013 Malbec (Napa Valley),Malbec,Patel,94,95
77582,US,"You might almost think this is a Pinot Noir, it's so silky, crisply acidic and rich in raspberries, cherries, red licorice and sandalwood. That this is a nearly six-year-old Syrah is a surprise, but a pleasant one. It would not have been possible for this wine to taste this young if it weren't from a cool-climate appellation. Shows the potential of Santa Maria Valley Syrah capable of aging.",Parenthesis,91,28,California,Santa Maria Valley,Central Coast,,,Indigen茅 2006 Parenthesis Syrah (Santa Maria Valley),Syrah,Indigen茅,94,92
66790,US,"Delicious in fruity perfume, this is a blend of 45% Grenache, 20% Syrah, 19% Mourv猫dre, 10% Counoise and 6% Cinsault. Heady in rosewater, violet and wild strawberry, the wine is finely textured and meaty in body with a lengthy, herbal finish. It makes a delectable pairing with almost any meal.",Five Thirteen Red Wine Blend,92,35,California,El Dorado,Sierra Foothills,Virginie Boone,@vboone,Donkey & Goat 2012 Five Thirteen Red Wine Blend Red (El Dorado),Rh么ne-style Red Blend,Donkey & Goat,93,92
99917,US,"Made from Spanish varieties, this dessert wine is very sweet in residual sugar, but it lacks richness. Shows modest flavors of blackberries and chocolate.",Los Robles Vineyard Volt From the Blue,84,25,California,Clements Hills,Central Valley,,,Watts 2006 Los Robles Vineyard Volt From the Blue Red (Clements Hills),Red Blend,Watts,85,84
91871,US,A Zin of high-toned red raspberry and blackberry fruit and dark plum that segues quickly into oaky toast tastes.,Old Vine,85,16,California,Lodi,Central Valley,Virginie Boone,@vboone,Rail2Rail 2011 Old Vine Zinfandel (Lodi),Zinfandel,Rail2Rail,88,88
38618,US,"This is barrel fermented, and it's for the consumer who loves the oakier style of Chardonnay. This excellent vineyard has the fruit concentration and acidity to stand up to the barrel flavors.",Connor Lee Vineyard,88,18,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Arbor Crest 2007 Connor Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Arbor Crest,94,91
90350,US,"Picture-perfect Dry Creek Valley Zin. So lush, so delicious, you just can't get enough. Power-packed with cherry, raspberry, cassis, chocolate, licorice, tobacco, oak and spice flavors, the wine's structure is beautiful, with elegant tannins and brisk acids.",The Reverend,92,25,California,Dry Creek Valley,Sonoma,,,Roshambo 2005 The Reverend Zinfandel (Dry Creek Valley),Zinfandel,Roshambo,95,94
79400,US,"Winemaker Dan Lee selected lots of Chardonnay so rich on their own, they didn't need oak. And you'll hardly miss that barrel influence with all the intensely concentrated tropical fruit, nectarine, green apple and vanilla flavors. Shows a freshness that captivates now.",Metallico Un-Oaked,89,22,California,Santa Lucia Highlands,Central Coast,,,Morgan 2012 Metallico Un-Oaked Chardonnay (Santa Lucia Highlands),Chardonnay,Morgan,92,92
28156,US,"Mouthcoating, this is a full-bodied wine with small amounts of Merlot and Cabernet Franc. Tar, leather, cedar and black cherry stand out as characteristics, with added weight from the heavier, darker elements of chocolate and oak. Drink now through 2022.",Salvestrin Estate Vineyard,90,64,California,St. Helena,Napa,Virginie Boone,@vboone,Salvestrin 2012 Salvestrin Estate Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Salvestrin,90,89
114902,US,"This wine is serious in style, from the deep, dark color to the tempting touch of oak in the aroma to the plump but tangy fruit flavors. Its full body and nicely tannic texture gives it some grip on the palate.",,88,32,California,Livermore Valley,Central Coast,Jim Gordon,@gordone_cellars,Cuda Ridge Wines 2013 Malbec (Livermore Valley),Malbec,Cuda Ridge Wines,90,89
101027,US,"Aromas of melon and pear lead to fleshy ale, apple and citrus flavors with a pinch of sugar sweetening the finish. There's some interest but the concentration doesn't seem all there.",3 Horse Ranch Vineyard,83,16,Idaho,,,Sean P. Sullivan,@wawinereport,3 Horse Ranch Vineyards 2014 3 Horse Ranch Vineyard Pinot Gris,Pinot Gris,3 Horse Ranch Vineyards,85,85
31464,US,"Coming from a singular vineyard along the Mendocino coast, this wine has smoky savory flavors that complement the just-ripe fruit flavors and give a truly maverick but easy-to-enjoy personality. It is medium bodied, velvet textured, and has good structure, fine-grained tannins and enough concentration for a lingering finish.",Oppenlander Vineyard,93,45,California,Mendocino County,,Jim Gordon,@gordone_cellars,Waits-Mast 2014 Oppenlander Vineyard Pinot Noir (Mendocino County),Pinot Noir,Waits-Mast,92,89
104163,US,"Shows overripe flavors in the raisins that gives a Port-like taste, and with alcohol well over 16%, it's hot. An inelegant, heavy Zin.",West Dry Creek,82,32,California,Dry Creek Valley,Sonoma,,,Mazzocco 2008 West Dry Creek Zinfandel (Dry Creek Valley),Zinfandel,Mazzocco,78,83
53343,US,"This big, blackberry-infused Zinfandel has plenty of leather, roasted coffee, licorice and tobacco notes coming through. It's medium-bodied and complex, with an herbal hint on the finish.",Pilgrim Vineyard,87,37,California,Lodi,Central Valley,Virginie Boone,@vboone,V. Sattui 2009 Pilgrim Vineyard Zinfandel (Lodi),Zinfandel,V. Sattui,88,90
